1	出会った時くらいは45あったと思うんよなぁ
20:38	あすか 11/19 8/11	ギター持ってノリノリなぎと
20:45	ゆうげん	これは文化系
21:05	あすか 11/19 8/11	☎ 不在着信
21:05	あすか 11/19 8/11	[写真]
21:07	ゆうげん	あ
21:07	ゆうげん	かけてくれてたのか
21:22	ゆうげん	☎ 通話時間 14:32
22:48	あすか 11/19 8/11	寝てた
22:48	ゆうげん	まってた
22:49	あすか 11/19 8/11	ごめん
22:49	ゆうげん	いやいや
22:49	ゆうげん	大丈夫よ
22:50	ゆうげん	ゆっくりしてね
22:50	ゆうげん	ちゃんと
22:50	あすか 11/19 8/11	今電話いける？
22:50	ゆうげん	うん
23:25	あすか 11/19 8/11	☎ 通話時間 34:56

2022/01/22(土)
03:30	あすか 11/19 8/11	私から電話したのにねちゃってた、、
03:30	あすか 11/19 8/11	3回くらい夜泣きあってくたばりそー
06:43	ゆうげん	おはよう
06:43	ゆうげん	お昼ゆっくりしてな
08:28	ゆうげん	朝7:00から今までずっとお風呂入ってる
08:29	あすか 11/19 8/11	おはよ
08:29	あすか 11/19 8/11	ひえちゃうよ
08:29	ゆうげん	"宮崎あたりの地震大丈夫やった?
追い炊き連打であったか"
08:43	あすか 11/19 8/11	あったかいお湯に浸かり続けるのも危険やから気をつけてね
08:43	あすか 11/19 8/11	地震あったの？
08:43	ゆうげん	らしい
08:43	ゆうげん	結構でかい
08:43	あすか 11/19 8/11	え、しらなかった
08:46	ゆうげん	[スタンプ]
08:53	あすか 11/19 8/11	震度5強あったのか地震
08:53	あすか 11/19 8/11	[スタンプ]
08:57	ゆうげん	ちゅーしたい
09:08	あすか 11/19 8/11	手握るだけでもいいからしたい
09:08	あすか 11/19 8/11	どこでもドアほしい
09:57	ゆうげん	どこでもドアあった超速達便会社設立するわ
10:04	あすか 11/19 8/11	なにそれ
10:04	ゆうげん	"それで独立するから
いつでも一緒にいられる"
10:09	あすか 11/19 8/11	なんだそれ
10:17	ゆうげん	さて
10:18	ゆうげん	書類書かなくちゃ
10:19	あすか 11/19 8/11	そだね、やらなきゃだね
10:19	あすか 11/19 8/11	ごめんね、ありがと
10:19	あすか 11/19 8/11	"私もメイクして着替えて
梛家の前で遊ばせるわ"
10:19	あすか 11/19 8/11	リビングおったらお菓子かテレビ
10:20	あすか 11/19 8/11	母休みやとずっとテレビついてるしどっかちゃう場所おらなずっとテレビみてることなる
10:20	あすか 11/19 8/11	あーーーーーー
10:20	あすか 11/19 8/11	がんばろ
10:23	ゆうげん	がんばろ
10:28	ゆうげん	無理せずね
12:15	あすか 11/19 8/11	結局買い物して帰ってきた
12:15	あすか 11/19 8/11	お昼寝明け外遊びしよかなちょっとだけ
12:15	あすか 11/19 8/11	寒いと風邪ひくもんなぁ
12:16	ゆうげん	子供は風の子やからな
12:17	あすか 11/19 8/11	そうやけど、ちゃんと風邪もひくよ
12:17	あすか 11/19 8/11	寒いとこで長いことおったら
12:22	ゆうげん	たしかに
12:34	あすか 11/19 8/11	子どもは感染症とかほんまクラスで一人出たらぶわーっと広がりやすいしね
12:37	あすか 11/19 8/11	"でも今大阪しか知らんけど、
就学児より未就学児の方が
コロナ多い"
12:39	ゆうげん	こわい
12:39	ゆうげん	子どもはこわい
12:40	あすか 11/19 8/11	しゅんの職場でも職員にコロナでたりお父さんがコロナになった子どもがいてるってさ
12:40	あすか 11/19 8/11	母の職場でも職員にコロナ出たみたい
12:42	あすか 11/19 8/11	ひなのクラスはあれからどうなったかわからんけど、近場でもだいぶ出てきたね
12:46	ゆうげん	壊滅やな
12:46	ゆうげん	うちの会社は最近出てないな
12:47	あすか 11/19 8/11	"泉大津もやけど，　
松原も結構おるよいつも"
12:54	ゆうげん	2人ともちゃんと気をつけてな
12:54	あすか 11/19 8/11	うん、もちろんよ
12:55	あすか 11/19 8/11	パパもやでほんと
12:55	あすか 11/19 8/11	昨日も東京9000人台やったよね
13:00	ゆうげん	もちもち
13:01	ゆうげん	ニューレコード更新しまくりや
13:04	あすか 11/19 8/11	ね，更新し続けとる
13:14	あすか 11/19 8/11	☎ 不在着信
13:14	あすか 11/19 8/11	[写真]
13:20	ゆうげん	気づかんかった
16:19	あすか 11/19 8/11	☎ 不在着信
17:12	あすか 11/19 8/11	[写真]
17:12	あすか 11/19 8/11	ずっとこれ👨🏼
17:26	ゆうげん	☎ 通話時間 50:56
18:26	あすか 11/19 8/11	晩ご飯作ってるよ〜
18:26	あすか 11/19 8/11	今日はうどんよ〜
18:54	あすか 11/19 8/11	☎ 不在着信
19:44	ゆうげん	やばい
19:44	ゆうげん	寝てた
19:45	ゆうげん	うどんか
19:45	ゆうげん	いいな
19:45	あすか 11/19 8/11	寝てたんか
19:45	あすか 11/19 8/11	どしたのかと思ってた
19:46	ゆうげん	まま
19:46	ゆうげん	どんなカーディガン好き?
19:46	あすか 11/19 8/11	ん？
19:46	あすか 11/19 8/11	カーディガン？
19:46	ゆうげん	"ピッタリすりむ
ゆったりバルーン
ロング
ショートなどなど"
19:48	あすか 11/19 8/11	えぇぇ
19:48	あすか 11/19 8/11	難しいな
19:49	ゆうげん	"秋冬はゆったりで
初夏はジャストなイメージ"
19:49	あすか 11/19 8/11	写真とか実物とかみてかわいいなと思ったらかわいいから
19:49	あすか 11/19 8/11	これが好きってあんまわからん
19:50	あすか 11/19 8/11	"ゆったりってのも
着られてる感出るのは
あんまり好きじゃないから"
19:50	あすか 11/19 8/11	難しい
19:50	ゆうげん	[写真]
19:50	ゆうげん	この真ん中と下のどっちがいい形好き?
20:08	あすか 11/19 8/11	"写真で見ると真ん中やけど
実際着てみたらどうか
わからん"
20:08	あすか 11/19 8/11	て感じだね（笑）
20:22	ゆうげん	おけけ
21:05	あすか 11/19 8/11	お風呂上がってナギのことおわった〜
21:05	あすか 11/19 8/11	自分のことして洗い物する
21:06	ゆうげん	なぎねたん?
21:06	ゆうげん	早いね
21:27	あすか 11/19 8/11	なぎ寝てないよ
21:27	あすか 11/19 8/11	お風呂終わっただけ
21:32	あすか 11/19 8/11	☎ 通話時間 4:19
21:32	あすか 11/19 8/11	寝かせます
22:07	あすか 11/19 8/11	やっと寝たー
22:24	あすか 11/19 8/11	寝ちゃった？
22:24	あすか 11/19 8/11	どした？
22:25	ゆうげん	お
22:25	ゆうげん	ゲーム手が離せんかった
22:33	あすか 11/19 8/11	[写真]

2022/01/23(日)
00:10	ゆうげん	☎ 通話時間 1:44:31
00:19	あすか 11/19 8/11	[写真]
00:25	あすか 11/19 8/11	[写真]
00:25	あすか 11/19 8/11	[写真]
03:04	あすか 11/19 8/11	☎ 通話時間 2:54:29
08:39	あすか 11/19 8/11	ゆーくんおはよう
08:55	あすか 11/19 8/11	電話切れる時相手のアプリが終了したからって出てたけど、起きてたんかな？充電なくなっちゃったんかな
08:55	あすか 11/19 8/11	大丈夫？
09:53	あすか 11/19 8/11	まだねてる？
10:00	ゆうげん	やば
10:00	ゆうげん	いまおきた
10:00	ゆうげん	充電無くなった
10:10	あすか 11/19 8/11	おはよ
10:10	あすか 11/19 8/11	ごめんね、はやく切ればよかった
10:10	ゆうげん	やっぱりあんまり遅くまではあかんな
10:10	ゆうげん	24:00には寝よう
10:11	あすか 11/19 8/11	うん
10:12	あすか 11/19 8/11	今日なんか予定あるの？
10:12	ゆうげん	いや
10:13	ゆうげん	普通に遅く起きてあーやらかしたって感じ
10:13	ゆうげん	お風呂はいって
10:13	ゆうげん	手紙出さないと
10:13	あすか 11/19 8/11	自分の都合だと2~3時まで起きてたとかあるからなんか私との電話長引かせたくないだけかなとか
10:13	あすか 11/19 8/11	思った
10:14	ゆうげん	3時はないよさすがに
10:17	あすか 11/19 8/11	過去を遡ればあるよ
10:17	あすか 11/19 8/11	まぁいいけど
10:17	あすか 11/19 8/11	手紙ありがとう気をつけて
10:22	ゆうげん	うん
10:22	ゆうげん	あすかも寒いから気をつけてね
15:03	あすか 11/19 8/11	☎ 不在着信
15:08	あすか 11/19 8/11	ねてる？
15:09	あすか 11/19 8/11	どした？
15:09	あすか 11/19 8/11	んー
16:30	あすか 11/19 8/11	☎ 不在着信
16:33	ゆうげん	寝てたよ
16:34	ゆうげん	紙出しに行ってくる
16:34	あすか 11/19 8/11	今iPhone充電ある？
16:38	あすか 11/19 8/11	☎ 不在着信
17:00	ゆうげん	あるよ
17:06	あすか 11/19 8/11	もうおうち？
17:06	ゆうげん	ついでにパン買いに行ってる
17:06	ゆうげん	朝ごはん
17:07	あすか 11/19 8/11	今外か
17:07	ゆうげん	まだ外よ
17:08	あすか 11/19 8/11	いつも朝ごはん食べてるんやね
17:08	ゆうげん	"逆逆
あんまり食べれてないから"
17:08	ゆうげん	ささっとたべれるのかう
17:08	あすか 11/19 8/11	あ、そゆことね
17:09	あすか 11/19 8/11	朝食べる時間あるの？
17:09	ゆうげん	5分くらいなら
17:10	あすか 11/19 8/11	そか
17:10	あすか 11/19 8/11	気をつけて無事に帰ってね
17:10	ゆうげん	大丈夫やで
17:11	ゆうげん	歩きやし
17:12	あすか 11/19 8/11	"歩きだから大丈夫とは
限らないよ〜"
17:41	あすか 11/19 8/11	家ついてる？
17:41	あすか 11/19 8/11	大丈夫？
17:41	あすか 11/19 8/11	どこいる？
17:43	ゆうげん	大丈夫やって
17:43	ゆうげん	家ついたよ
18:35	あすか 11/19 8/11	ごめん
18:44	ゆうげん	パスタ作ってるよ
19:07	あすか 11/19 8/11	何パスタ？
19:07	ゆうげん	ぼろね
19:08	あすか 11/19 8/11	そかそか、おいしそ
19:08	ゆうげん	また後で電話しよ
20:47	あすか 11/19 8/11	明日からまた5日間お仕事やし今日はしたいことするなり早く寝るなりした方がいいんじゃない
23:14	あすか 11/19 8/11	寝れてる？明日からまた無理せずがんばってね
23:15	あすか 11/19 8/11	おやすみ
23:17	ゆうげん	"ごめん

1日ありがとう"
23:21	あすか 11/19 8/11	☎ 通話時間 1:01
23:40	あすか 11/19 8/11	☎ 不在着信

2022/01/24(月)
08:01	あすか 11/19 8/11	☎ 不在着信
08:02	あすか 11/19 8/11	パパ今日お仕事どっちやろ
08:02	あすか 11/19 8/11	起きてる？
08:44	ゆうげん	おはよう
08:44	ゆうげん	さっき起きて
08:44	ゆうげん	慌てて準備した
08:44	ゆうげん	間に合った
08:44	ゆうげん	今週も水木テレワークよ
13:55	ゆうげん	島田さんの息子さんが陽性やって
13:55	ゆうげん	どうなるやら
16:50	ゆうげん	今日15万送ったから
16:50	ゆうげん	また確認しといてね
17:18	ゆうげん	昨日スター不動産宛の資料は出したけど
17:18	ゆうげん	労金のが印鑑証明が必要だから明日午前中に行って取ってくる
17:18	ゆうげん	それ付属して送る
19:27	あすか 11/19 8/11	"こっちも身近に結構おる
どうなるやらやね"
19:27	あすか 11/19 8/11	確認できたよ、ありがとうございます
19:27	あすか 11/19 8/11	書類とかも色々ありがとう
19:28	ゆうげん	今帰ってる
19:29	あすか 11/19 8/11	一日お疲れ様
19:29	あすか 11/19 8/11	ご飯やら洗濯やらあるやろうけどやること終わったらゆっくりね
19:32	ゆうげん	ありがとう
19:35	あすか 11/19 8/11	明日も出社やもんね
19:36	あすか 11/19 8/11	早く寝りや〜
19:36	あすか 11/19 8/11	[スタンプ]
19:42	ゆうげん	ありがとうね
19:43	ゆうげん	朝早くてしんどいや
19:49	あすか 11/19 8/11	"朝早いというか起きる時間
決まってるのって気持ち的に
しんどいもんね"
19:55	あすか 11/19 8/11	[動画]
19:57	ゆうげん	なぎちゃんかわい
20:35	ゆうげん	さてご飯つくろ
21:32	あすか 11/19 8/11	☎ 通話時間 17:04
21:53	あすか 11/19 8/11	梛寝たよ
21:56	ゆうげん	お疲れ様
21:56	あすか 11/19 8/11	憂魁君もお疲れ様
21:58	ゆうげん	なんや急に
21:58	あすか 11/19 8/11	憂魁って変換に出てきたから使ってみた
21:59	あすか 11/19 8/11	ちょっとだけ電話していい？
22:04	ゆうげん	いよ
22:58	あすか 11/19 8/11	☎ 通話時間 53:12
23:07	あすか 11/19 8/11	遅くまで電話ごめんね、ありがと
23:08	あすか 11/19 8/11	明日朝早いん無理せずね
23:08	あすか 11/19 8/11	[動画]
23:08	あすか 11/19 8/11	歯磨きナギトあげる
23:08	あすか 11/19 8/11	おやすみ〜
23:45	ゆうげん	おやすみやで

2022/01/25(火)
08:07	あすか 11/19 8/11	おはよう
08:38	ゆうげん	おはよう
09:17	あすか 11/19 8/11	会社向かってるとこ？
09:17	ゆうげん	まだ役所
09:20	あすか 11/19 8/11	そうなんやね
09:20	あすか 11/19 8/11	時間かかりそうなん？
09:34	ゆうげん	今手に入ったよ
09:34	ゆうげん	さて出すか
10:08	あすか 11/19 8/11	お仕事前にお疲れ様、ありがとう
10:08	あすか 11/19 8/11	今日は会社着くの遅くなった分終わるのも遅くなるんかな？
10:11	ゆうげん	そそ
11:39	あすか 11/19 8/11	そだよね
11:39	あすか 11/19 8/11	今日はお昼何食べるの？
11:44	ゆうげん	今日は前のハニマのお店でネギ塩ダレ鶏カツ
12:13	あすか 11/19 8/11	え、なにそれ
12:13	あすか 11/19 8/11	またまためちゃんこおいしそ
12:15	ゆうげん	[写真]
12:15	あすか 11/19 8/11	[動画]
12:15	あすか 11/19 8/11	[写真]
12:16	あすか 11/19 8/11	やばぁ
12:16	あすか 11/19 8/11	おいしそ(emoji)
12:16	あすか 11/19 8/11	ご飯今から？
12:16	ゆうげん	いまから
12:17	ゆうげん	ポストいってた
12:23	あすか 11/19 8/11	そかそか
12:23	あすか 11/19 8/11	お疲れ様
12:24	ゆうげん	なぎは色んなこと簡単にやってるようやけど
12:24	ゆうげん	やっぱり1個1個難しいねんな
12:24	ゆうげん	シールしかり
13:56	あすか 11/19 8/11	そだね
13:56	あすか 11/19 8/11	できるできないもあるけどそもそも興味を示さない子もいるからね
13:57	あすか 11/19 8/11	[動画]
13:57	あすか 11/19 8/11	[写真]
13:57	あすか 11/19 8/11	"ブロックも上手に積んで、
いぇーーい！とか言ってた笑
満面の笑み"
14:52	ゆうげん	いやすごいなぁ
14:52	ゆうげん	島田さんコロナっぽい
15:04	あすか 11/19 8/11	ね
15:05	あすか 11/19 8/11	"息子さん同居してるんよね？
もう同居してたらアウトよね"
15:05	あすか 11/19 8/11	こっちもまだわからんけど
15:05	あすか 11/19 8/11	はぁぁぁぁぁ
15:05	あすか 11/19 8/11	やな
15:12	ゆうげん	2人ともしっかりご飯たべて
15:12	ゆうげん	しっかり寝て
15:12	ゆうげん	免疫つけてね
15:15	あすか 11/19 8/11	ゆー君こそやで！
15:15	あすか 11/19 8/11	私はなんやかんや食べてるし十分に寝てるよ
15:16	あすか 11/19 8/11	"ゆー君こそ，しっかり食べて
ちゃーーんと寝て極力ストレス溜めんようにね"
16:48	ゆうげん	もちろん
16:48	ゆうげん	いっぱい食べてるで
